Type,Address,ZIP,Purchase Amt,Purchase Down %,1st Amount,2nd Amount,CLTV %,Purchase Date,Purchase Type,City,Owner Occ?,Listed for Sale?
CND,4235 MAIN ST 10-G,11355,820000,100,,,0,6/28/2016,Market,FLUSHING,1,0
CND,4235 MAIN ST 10-A,11355,1228000,100,,,0,5/12/2020,Market,FLUSHING,1,0
CND,4235 MAIN ST 10-E,11355,665000,50,332500,,44,1/17/2019,Market,FLUSHING,1,0
CND,4235 MAIN ST 11-A,11355,1680000,25,1260000,,67,4/4/2023,Market,FLUSHING,0,0
CND,4235 MAIN ST 12-G,11355,815000,,,,0,12/17/2019,NonMarket-Family,FLUSHING,1,0
CND,4235 MAIN ST 12-C,11355,855000,100,,,0,3/2/2016,Market,FLUSHING,1,0
CND,4235 MAIN ST 12-K,11355,865000,100,380000,,47,7/22/2016,Market,FLUSHING,1,0
CND,4260 COLDEN ST 3B,11355,550000,100,,,0,7/20/2023,Market,FLUSHING,0,0
CND,4260 COLDEN ST 2B,11355,570000,35,370000,,58,10/4/2021,Market,FLUSHING,1,0
CND,4260 COLDEN ST 3A,11355,472000,57,369000,,57,5/28/2015,Market,FLUSHING,1,0
CND,13835 ELDER AVE 2A,11355,465000,100,,,0,5/8/2015,Market,FLUSHING,1,0
CND,13835 ELDER AVE 1J,11355,768000,,629999,,68,7/26/2019,NonMarket-Family,FLUSHING,1,0
CND,13835 ELDER AVE 2J,11355,640000,40,,,0,5/20/2015,Market,FLUSHING,1,0
CND,13835 ELDER AVE 1K,11355,650000,25,,,0,1/7/2019,Market,FLUSHING,0,0
CND,13835 ELDER AVE 4J,11355,738000,40,440000,,26,8/3/2020,Market,FLUSHING,1,0
CND,13835 ELDER AVE 4B,11355,380000,100,,,0,4/27/2015,Market,FLUSHING,1,0
CND,13835 ELDER AVE 4L,11355,635000,53,300000,,49,6/6/2023,Market,FLUSHING,0,0
CND,13835 ELDER AVE 5G,11355,670000,100,,,0,5/10/2017,Market,FLUSHING,0,0
CND,13835 ELDER AVE 7L,11355,480000,100,,,0,5/15/2014,Market,FLUSHING,1,0
CND,13835 ELDER AVE 9E,11355,520000,100,,,0,3/26/2015,Market,FLUSHING,1,0
CND,13835 ELDER AVE 10C,11355,662000,35,430300,,68,1/25/2023,Market,FLUSHING,1,0
CND,13835 ELDER AVE 10A,11355,628000,100,,,0,6/4/2015,Market,FLUSHING,1,0
CND,13835 ELDER AVE 10K,11355,563000,100,,,0,8/27/2015,Market,FLUSHING,0,0
CND,13835 ELDER AVE 11A,11355,725000,30,507500,,69,7/29/2022,Market,FLUSHING,0,0
CND,13835 ELDER AVE 12G,11355,660000,100,,,0,4/30/2022,Market,FLUSHING,1,0
CND,13835 ELDER AVE 14C,11355,618000,35,401000,,62,11/16/2022,Market,FLUSHING,1,0
CND,13835 ELDER AVE 14B,11355,525000,100,,,0,6/5/2023,Market,FLUSHING,1,0
CND,13835 ELDER AVE 14E,11355,660000,55,300000,,22,12/1/2020,Market,FLUSHING,1,0
CND,13835 ELDER AVE 14L,11355,520000,20,416000,1310,26,8/21/2015,Market,FLUSHING,1,0
CND,13835 ELDER AVE 15J,11355,749000,80,150000,,9,8/10/2021,Market,FLUSHING,1,0
CND,13835 ELDER AVE 15F,11355,522000,45,287100,,52,10/11/2022,Market,FLUSHING,0,0
CND,13835 ELDER AVE 15L,11355,630000,25,460000,,70,11/24/2017,Market,FLUSHING,1,0
CND,13835 ELDER AVE 15G,11355,630000,100,,,0,3/22/2016,Market,FLUSHING,1,0
CND,13835 ELDER AVE 17E,11355,585000,100,,,0,2/5/2016,Market,FLUSHING,0,0
CND,13835 ELDER AVE 17F,11355,510000,100,,,0,6/29/2022,Market,FLUSHING,0,0
CND,13835 ELDER AVE 18L,11355,660000,45,360000,,55,9/29/2022,Market,FLUSHING,1,0
CND,13835 ELDER AVE 19K,11355,768000,57,330000,,46,6/8/2022,Market,FLUSHING,1,0
CND,13835 ELDER AVE 20A,11355,496000,30,,,0,6/2/2014,Market,FLUSHING,1,0
CND,13835 ELDER AVE 20H,11355,828000,100,,,0,4/22/2022,Market,FLUSHING,1,0
CND,13835 ELDER AVE PHE,11355,608000,100,,,0,2/21/2023,Market,FLUSHING,0,0
CND,13710 FRANKLIN AVE 101,11355,380000,100,,,0,1/10/2023,Market,FLUSHING,1,0
CND,13710 FRANKLIN AVE 315,11355,373000,100,,,0,12/11/2012,Market,FLUSHING,1,0
CND,13710 FRANKLIN AVE 414,11355,686000,100,,,0,7/14/2020,Market,FLUSHING,1,0
CND,13710 FRANKLIN AVE 505,11355,618000,100,,,0,3/12/2014,Market,FLUSHING,1,0
CND,13710 FRANKLIN AVE 602,11355,490000,100,,,0,6/13/2022,Market,FLUSHING,1,0
CND,13710 FRANKLIN AVE 607,11355,450000,56,200000,,39,7/6/2021,Market Flip,FLUSHING,1,0
CND,4231 COLDEN ST F3A,11355,600000,42,350000,,52,11/1/2021,Market,FLUSHING,1,0
CND,4231 COLDEN ST F5B,11355,579900,25,434925,,32,3/2/2016,Market,FLUSHING,1,0
CND,4231 COLDEN ST F6B,11355,610000,100,,,0,2/2/2022,Market,FLUSHING,1,0
CND,4231 COLDEN ST R1B,11355,505000,100,,,0,7/31/2015,Market,FLUSHING,0,0
CND,4231 COLDEN ST R1D,11355,560000,100,,,0,8/5/2022,Market,FLUSHING,0,0
CND,4231 COLDEN ST R1H,11355,430000,100,,,0,6/5/2014,Market,FLUSHING,0,0
CND,4231 COLDEN ST R3H,11355,610000,100,340000,,56,10/17/2023,Market,FLUSHING,1,0
CND,4231 COLDEN ST R3G,11355,543500,100,,,0,7/7/2016,Market,FLUSHING,0,0
CND,4231 COLDEN ST R6E,11355,730000,100,209000,,29,2/11/2020,Market,FLUSHING,1,0
CND,4231 COLDEN ST R6A,11355,642800,100,,,0,9/28/2022,Market,FLUSHING,0,0
CND,4231 COLDEN ST R7B,11355,1200000,100,,,0,3/25/2020,Market,FLUSHING,1,0
CND,4231 COLDEN ST R7A,11355,1150000,37,720000,,22,12/28/2020,Market,FLUSHING,1,0
CND,4231 COLDEN ST R6H,11355,620000,100,,,0,7/6/2023,Market,FLUSHING,1,0
CND,4231 COLDEN ST R7C,11355,842000,100,,,0,4/5/2013,Market,FLUSHING,1,0
SFR,4330 BYRD ST,11355,640000,100,245000,,25,9/8/2015,Market,FLUSHING,1,0
SFR,4325 BYRD ST,11355,1250000,100,,,0,6/29/2020,Market,FLUSHING,1,0
SFR,13759 JUNIPER AVE,11355,703000,43,400000,,31,4/6/2016,Market,FLUSHING,1,0
SFR,13736 JUNIPER AVE,11355,750000,43,430000,,43,1/18/2017,Market,FLUSHING,1,0
SFR,4721 COLDEN ST,11355,620000,33,417000,,34,9/5/2013,Market,FLUSHING,1,0
SFR,13723 KALMIA AVE,11355,1920000,45,1056000,,64,11/17/2022,Market Flip,FLUSHING,1,0
SFR,13762 KALMIA AVE,11355,650000,40,390000,1543,34,7/28/2016,Market,FLUSHING,1,0
SFR,4642 KISSENA BLVD,11355,1200000,41,,,0,5/16/2019,Market,FLUSHING,1,0
SFR,13721 LABURNUM AVE,11355,570000,50,,,0,10/10/2012,Market,FLUSHING,1,0
SFR,13715 LABURNUM AVE,11355,640000,20,512000,14766,42,11/15/2013,Market,FLUSHING,0,0
SFR,13710 KALMIA AVE,11355,910000,62,327685,3465,30,12/3/2018,Market,FLUSHING,0,0
SFR,13712 KALMIA AVE,11355,829000,100,,,0,10/24/2016,Market,FLUSHING,1,0
SFR,13706 LABURNUM AVE,11355,990000,35,643500,,63,8/21/2023,Market,FLUSHING,1,0
SFR,5640 142ND ST,11355,1310000,38,810000,,60,3/25/2022,Market,FLUSHING,1,0
SFR,14256 56TH RD,11355,995000,60,400000,,41,12/8/2021,Market,FLUSHING,1,0
SFR,14251 BOOTH MEMORIAL AVE,11355,1206000,65,420000,,34,9/1/2021,Market,FLUSHING,1,0
SFR,14211 BOOTH MEMORIAL AVE,11355,110000,100,,,0,1/19/2022,Market,FLUSHING,0,0
SFR,14634 56TH RD,11355,1150000,57,500000,,36,6/16/2014,Market,FLUSHING,0,0
SFR,14615 BOOTH MEMORIAL AVE,11355,1270000,20,1016000,,79,10/11/2022,Market,FLUSHING,1,0
SFR,14802 56TH RD,11355,1080000,21,,,0,4/22/2022,Market,FLUSHING,1,0
SFR,15204 PECK AVE,11355,970000,48,500000,,54,7/18/2022,Market,FLUSHING,1,0
CND,4242 UNION ST L1,11355,222000,,,,0,5/3/2019,NonMarket-Family,FLUSHING,0,0
CND,4242 UNION ST L3,11355,420000,25,315000,,55,3/26/2021,Market,FLUSHING,1,0
CND,4242 UNION ST 1C,11355,510000,100,,,0,10/1/2020,Market,FLUSHING,0,0
CND,4242 UNION ST 2E,11355,555000,100,,,0,8/25/2022,Market,FLUSHING,0,0
CND,4242 UNION ST 4B,11355,605000,40,363000,,57,6/8/2021,Market,FLUSHING,1,0
CND,4242 UNION ST 4F,11355,538000,100,,,0,4/4/2023,Market,FLUSHING,1,0
CND,4242 UNION ST 5C,11355,582000,25,436500,,76,3/28/2022,Market,FLUSHING,1,0
CND,4242 UNION ST 7B,11355,675000,54,310000,,48,8/10/2021,Market,FLUSHING,1,0
CND,4222 UNION ST 2A,11355,590000,100,,,0,6/4/2018,Market,FLUSHING,1,0
CND,4222 UNION ST 3B,11355,720000,100,,,0,10/17/2023,Market,FLUSHING,0,0
CND,4222 UNION ST 5D,11355,542000,100,,,0,5/21/2014,Market,FLUSHING,1,0
CND,4222 UNION ST 4D,11355,388000,41,,,0,1/12/2007,Market,FLUSHING,0,0
CND,4222 UNION ST 6C,11355,480000,100,,,0,5/22/2014,Market,FLUSHING,1,0
CND,4247 UNION ST 6B,11355,600000,100,,,0,1/30/2023,Market,FLUSHING,0,0
CND,4247 UNION ST 6A,11355,663000,23,510400,,71,10/29/2020,Market,FLUSHING,1,0
CND,4247 UNION ST 8A,11355,860000,100,,,0,7/14/2016,Market,FLUSHING,1,0
CND,14075 ASH AVE 3F,11355,538000,100,,,0,12/29/2021,Market,FLUSHING,1,0
CND,14075 ASH AVE 4E,11355,675000,100,,,0,3/28/2023,Market,FLUSHING,0,0
CND,14075 ASH AVE 3D,11355,501930,36,321000,,38,10/21/2013,Market,FLUSHING,1,0
CND,14075 ASH AVE 5B,11355,690000,51,340000,,47,4/13/2022,Market,FLUSHING,0,0
CND,14075 ASH AVE 5D,11355,501930,100,,,0,9/3/2013,Market,FLUSHING,1,0
CND,14075 ASH AVE 6D,11355,486720,100,,,0,8/23/2013,Market,FLUSHING,0,0
CND,14075 ASH AVE 7B,11355,740000,25,555000,,70,7/29/2021,Market,FLUSHING,1,0
CND,14075 ASH AVE 6C,11355,375180,100,,,0,10/11/2013,Market,FLUSHING,1,0
CND,14318 SANFORD AVE 7,11355,2140000,53,1000000,,86,10/19/2022,Market,FLUSHING,0,0
CND,4343 KISSENA BLVD 206,11355,720000,40,432000,,58,8/5/2022,Market,FLUSHING,0,0
CND,4343 KISSENA BLVD 304,11355,500000,30,350000,,45,6/14/2016,Market,FLUSHING,0,0
CND,4343 KISSENA BLVD 209,11355,235000,100,,,0,4/9/2015,Market,FLUSHING,1,0
CND,4343 KISSENA BLVD 411,11355,418000,28,,,0,7/8/2014,Market,FLUSHING,0,0
CND,4343 KISSENA BLVD 515,11355,320000,99,,,0,8/26/2015,Market,FLUSHING,1,0
CND,14037 CHERRY AVE 2A,11355,410000,100,,,0,11/22/2014,Market,FLUSHING,1,0
CND,14037 CHERRY AVE 7A,11355,553888,71,160000,,25,3/22/2022,Market,FLUSHING,0,0
CND,14037 CHERRY AVE 8A,11355,525000,100,,,0,6/7/2016,Market,FLUSHING,1,0
CND,14037 CHERRY AVE 7B,11355,598000,55,270000,,42,10/7/2021,Market,FLUSHING,1,0
CND,14031 CHERRY AVE 6B,11355,590000,20,472000,,78,6/15/2023,Market,FLUSHING,0,0
CND,14031 CHERRY AVE 9B,11355,398000,60,,,0,5/28/2013,Market,FLUSHING,1,0
CND,14022 BEECH AVE 3E,11355,620000,100,,,0,11/5/2020,Market,FLUSHING,1,0
CND,14022 BEECH AVE 5B,11355,673000,30,471100,,70,6/27/2022,Market,FLUSHING,0,0
CND,14022 BEECH AVE 5G,11355,593000,100,,,0,9/24/2015,Market,FLUSHING,0,0
CND,14022 BEECH AVE 6A,11355,380000,100,,,0,9/9/2015,Market,FLUSHING,0,0
CND,14022 BEECH AVE 7D,11355,770000,30,539000,,70,12/20/2021,Market,FLUSHING,0,0
CND,14022 BEECH AVE 8B,11355,510000,100,,,0,5/29/2014,Market,FLUSHING,1,0
CND,14022 BEECH AVE 8G,11355,642000,45,331000,,50,12/20/2018,Market,FLUSHING,0,0
CND,14022 BEECH AVE 7E,11355,680000,100,,,0,2/9/2023,Market,FLUSHING,0,0
CND,14022 BEECH AVE 7G,11355,528000,100,,,0,11/26/2014,Market,FLUSHING,1,0
CND,14105 CHERRY AVE 3E,11355,490000,20,392000,8773,77,10/23/2018,Market,FLUSHING,0,0
CND,14105 CHERRY AVE 5B,11355,408000,49,210000,,43,4/6/2021,Market,FLUSHING,1,0
CND,14105 CHERRY AVE 5C,11355,445000,100,,,0,6/27/2014,Market,FLUSHING,0,0
CND,14105 CHERRY AVE 4B,11355,441000,100,,,0,10/5/2022,Market,FLUSHING,1,0
CND,14105 CHERRY AVE 7A,11355,590000,40,354000,,55,7/13/2022,Market,FLUSHING,1,0
CND,14105 CHERRY AVE 7C,11355,580000,50,290000,,45,12/30/2021,Market,FLUSHING,1,0
CND,14105 CHERRY AVE 6E,11355,460000,35,299000,,64,8/2/2023,Market,FLUSHING,1,0
CND,14105 CHERRY AVE 9B,11355,488000,100,,,0,10/26/2018,Market,FLUSHING,1,0
CND,14105 CHERRY AVE 7E,11355,770000,48,400000,,52,8/24/2023,Market,FLUSHING,1,0
CND,14219 CHERRY AVE 401,11355,492000,52,235000,,48,12/27/2022,Market,FLUSHING,1,0
CND,14219 CHERRY AVE 202,11355,495000,100,,,0,5/24/2022,Market,FLUSHING,0,0
CND,14219 CHERRY AVE 501,11355,304200,100,,,0,9/5/2013,Market,FLUSHING,1,0
CND,14014 CHERRY AVE 2A,11355,645000,,394000,,54,3/22/2019,NonMarket-Family,FLUSHING,0,0
CND,14014 CHERRY AVE 2B,11355,339000,100,,,0,8/27/2013,Market,FLUSHING,0,0
CND,14014 CHERRY AVE 5B,11355,468000,100,,,0,8/29/2016,Market,FLUSHING,1,0
CND,14014 CHERRY AVE 4A,11355,628000,100,,,0,9/22/2021,Market,FLUSHING,1,0
CND,14014 CHERRY AVE 5A,11355,608000,16,510000,,75,3/9/2021,Market,FLUSHING,1,0
CND,14014 CHERRY AVE 8A,11355,643000,30,450100,,63,12/23/2020,Market,FLUSHING,1,0
CND,14014 CHERRY AVE 7A,11355,640000,20,510000,,70,1/13/2020,Market,FLUSHING,1,0
CND,14026 CHERRY AVE 5C,11355,470000,100,235000,,45,5/21/2021,Market,FLUSHING,1,1
CND,14032 CHERRY AVE 3E,11355,390000,30,273000,,36,6/3/2013,Market,FLUSHING,0,0
CND,14032 CHERRY AVE 6D,11355,650000,100,,,0,3/22/2022,Market,FLUSHING,0,0
CND,4312 UNION ST 3B,11355,263640,100,,,0,2/3/2015,Market,FLUSHING,0,0
CND,4373 UNION ST 3C,11355,530000,29,,,0,1/11/2021,Market,FLUSHING,1,0
CND,4373 UNION ST 7B,11355,580000,100,,,0,8/25/2016,Market,FLUSHING,1,1
CND,4317 UNION ST 2B,11355,613000,40,367000,,58,1/24/2022,Market,FLUSHING,1,0
CND,4317 UNION ST 3A,11355,705000,,,,0,8/14/2019,NonMarket-Family,FLUSHING,1,0
CND,4317 UNION ST 3C,11355,630000,25,472500,,34,9/8/2021,Market,FLUSHING,1,0
CND,4317 UNION ST 4C,11355,610100,100,,,0,1/28/2016,Market,FLUSHING,1,0
CND,4317 UNION ST 4E,11355,525000,40,315000,,52,3/2/2022,Market,FLUSHING,0,0
CND,4317 UNION ST 5G,11355,495000,100,435000,,62,2/21/2014,Market,FLUSHING,0,0
CND,4317 UNION ST 7E,11355,515000,100,,,0,2/16/2023,Market,FLUSHING,0,0
CND,4312 ROBINSON ST 2B,11355,570000,65,,,0,11/21/2018,Market,FLUSHING,1,0
CND,4312 ROBINSON ST 5A,11355,558000,100,,,0,9/6/2016,Market,FLUSHING,1,0
CND,4318 ROBINSON ST 2A,11355,562600,100,,,0,7/28/2022,Market,FLUSHING,1,0
CND,4318 ROBINSON ST 2B,11355,490000,59,200000,,32,9/1/2021,Market,FLUSHING,1,0
CND,4318 ROBINSON ST 3B,11355,605000,40,360000,,55,1/26/2018,Market,FLUSHING,1,0
CND,4318 ROBINSON ST 7D,11355,690000,64,250000,,33,4/30/2022,Market,FLUSHING,1,0
CND,4322 ROBINSON ST 2C,11355,290000,100,,,0,4/12/2016,Market,FLUSHING,1,0
CND,4322 ROBINSON ST 2A,11355,490000,100,367500,,72,12/29/2021,Market,FLUSHING,0,0
CND,4322 ROBINSON ST 2B,11355,,,,,0,,,FLUSHING,1,0
CND,4322 ROBINSON ST 3A,11355,488000,20,390400,,72,1/26/2021,Market,FLUSHING,1,0
CND,4322 ROBINSON ST 3B,11355,258570,100,,,0,6/18/2013,Market,FLUSHING,1,0
CND,4322 ROBINSON ST 5A,11355,495000,35,321750,,52,10/4/2021,Market,FLUSHING,1,0
CND,4322 ROBINSON ST 4A,11355,598000,40,358800,,56,5/4/2022,Market,FLUSHING,1,0
CND,4322 ROBINSON ST 5B,11355,354900,48,185000,,23,8/29/2013,Market,FLUSHING,1,0
CND,4322 ROBINSON ST 6A,11355,354900,41,285082,,49,8/12/2013,Market,FLUSHING,1,0
CND,4322 ROBINSON ST 6B,11355,490000,100,,,0,7/24/2023,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 2C,11355,478000,52,228000,,43,10/13/2021,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 2B,11355,415000,100,,,0,9/20/2021,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 2I,11355,282262,100,,,0,1/21/2014,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 2E,11355,385420,43,220000,,31,5/5/2015,Market,FLUSHING,0,0
CND,14118 CHERRY AVE 2G,11355,444132,37,280000,,38,4/1/2016,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 2F,11355,580000,35,377000,,58,8/9/2021,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 2H,11355,283920,100,,,0,4/3/2014,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 3E,11355,413712,26,306000,,21,4/10/2014,Market,FLUSHING,0,0
CND,14118 CHERRY AVE 2J,11355,568000,100,,,0,6/18/2021,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 3J,11355,395460,100,,,0,9/14/2015,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 3F,11355,630000,40,378000,,59,7/18/2022,Market,FLUSHING,0,0
CND,14118 CHERRY AVE 3G,11355,430950,100,,,0,3/17/2014,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 3I,11355,304200,100,,,0,2/19/2014,Market,FLUSHING,0,0
CND,14118 CHERRY AVE 3H,11355,450000,100,,,0,8/11/2017,Market,FLUSHING,0,0
CND,14118 CHERRY AVE 4H,11355,304200,100,,,0,3/6/2015,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 4G,11355,570000,35,370500,,51,9/14/2016,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 4I,11355,309270,100,,,0,3/27/2014,Market,FLUSHING,0,0
CND,14118 CHERRY AVE 4J,11355,395460,100,,,0,5/20/2015,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 5B,11355,689000,,,,0,4/11/2019,NonMarket-Family,FLUSHING,0,0
CND,14118 CHERRY AVE 5F,11355,699000,40,419000,,46,1/3/2019,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 5E,11355,485000,30,339500,,64,6/1/2021,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 6A,11355,354900,100,,,0,5/18/2015,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 6E,11355,390000,100,,,0,1/5/2022,Market,FLUSHING,1,0
CND,14118 CHERRY AVE 6C,11355,,,280000,,39,,,FLUSHING,1,0
CND,14118 CHERRY AVE 6F,11355,456300,100,,,0,3/28/2014,Market,FLUSHING,0,0
CND,14118 CHERRY AVE 6H,11355,490000,43,280000,,47,3/26/2020,Market,FLUSHING,1,0
SFR,4330 SMART ST,11355,950000,47,500000,,48,12/23/2021,Market,FLUSHING,0,0
SFR,4528 UNION ST,11355,900000,60,360000,,37,1/5/2022,Market,FLUSHING,1,0
SFR,4535 UNION ST,11355,850000,,425000,,37,6/8/2016,NonMarket-Family,FLUSHING,1,0
SFR,4523 ROBINSON ST,11355,625000,58,450000,,46,11/26/2013,Market,FLUSHING,1,0
SFR,4515 ROBINSON ST,11355,598888,42,350000,,27,4/5/2013,Market,FLUSHING,1,0
SFR,4554 BURLING ST,11355,735000,46,400000,,36,8/27/2015,Market,FLUSHING,1,0
SFR,4519 SMART ST,11355,1358000,100,300000,,23,6/12/2018,Market,FLUSHING,1,0
SFR,4513 SMART ST,11355,830000,40,498000,,53,1/20/2021,Market,FLUSHING,1,0
SFR,14630 45TH AVE,11355,1130000,40,678000,,55,6/8/2022,Market,FLUSHING,0,0
SFR,14641 HAWTHORNE AVE,11355,760000,100,,,0,3/19/2020,Market,FLUSHING,1,0
SFR,14601 HAWTHORNE AVE,11355,1040000,100,455000,,48,10/9/2018,Market,FLUSHING,0,0
SFR,14633 HOLLY AVE,11355,1660000,41,975000,,57,10/26/2018,Market,FLUSHING,1,0
SFR,14615 HOLLY AVE,11355,1450000,100,,,0,7/25/2023,Market,FLUSHING,1,0
SFR,14609 HOLLY AVE,11355,968000,20,774400,,82,11/10/2022,Market,FLUSHING,1,0
SFR,4635 UNION ST,11355,955000,50,477000,,48,12/1/2022,Market,FLUSHING,0,0
SFR,14314 HOLLY AVE,11355,1120000,46,600000,,54,9/19/2023,Market,FLUSHING,1,0
SFR,14321 LABURNUM AVE,11355,1200000,40,720000,,59,1/16/2018,Market,FLUSHING,0,0
SFR,4643 BOWNE ST,11355,818000,100,,,0,7/21/2022,Market,FLUSHING,0,0
SFR,4615 BOWNE ST,11355,990000,40,594000,,53,9/8/2020,Market,FLUSHING,1,0
SFR,4644 BURLING ST,11355,925000,81,172000,,16,1/27/2020,Market,FLUSHING,1,0
SFR,4641 SMART ST,11355,700000,100,,,0,8/31/2015,Market,FLUSHING,0,0
SFR,4645 SMART ST,11355,687318,51,340000,2882,31,7/24/2013,Market,FLUSHING,0,0
SFR,14610 HOLLY AVE,11355,665000,100,157320,,16,8/6/2014,Market,FLUSHING,1,0
SFR,14624 HOLLY AVE,11355,975000,100,,,0,10/24/2023,Market,FLUSHING,1,0
SFR,14628 HOLLY AVE,11355,950000,30,665000,,62,4/20/2020,Market,FLUSHING,1,0
SFR,14625 JASMINE AVE,11355,800000,34,525000,4872,51,9/6/2018,Market,FLUSHING,1,0
SFR,14627 JASMINE AVE,11355,640000,45,,,0,9/18/2015,Market,FLUSHING,0,0
SFR,14633 JASMINE AVE,11355,830000,40,498000,,57,11/30/2021,Market,FLUSHING,1,0
SFR,14617 JASMINE AVE,11355,835000,39,330000,,35,5/2/2019,Market,FLUSHING,1,0
SFR,14609 JASMINE AVE,11355,832000,35,540000,,59,10/26/2021,Market,FLUSHING,1,0
SFR,14611 KALMIA AVE,11355,970000,35,630500,,62,2/2/2023,Market,FLUSHING,1,0
SFR,14621 KALMIA AVE,11355,975000,35,633750,,61,11/15/2023,Market,FLUSHING,0,0
SFR,14624 KALMIA AVE,11355,775000,48,400000,80377,47,10/24/2016,Market,FLUSHING,1,0
SFR,14609 LABURNUM AVE,11355,720000,79,,,0,2/26/2015,Market,FLUSHING,1,0
SFR,14310 LABURNUM AVE,11355,570000,100,,,0,3/4/2013,Market,FLUSHING,1,0
SFR,14302 LABURNUM AVE,11355,1920000,100,,,0,6/16/2023,Market,FLUSHING,1,0
SFR,4707 BURLING ST,11355,995000,40,597000,,62,8/22/2022,Market,FLUSHING,1,0
SFR,14037 POPLAR AVE,11355,1100000,63,404000,,33,4/9/2021,Market,FLUSHING,1,0
SFR,14004 OAK AVE,11355,930000,,450000,,47,7/25/2023,NonMarket-Family,FLUSHING,1,0
SFR,14202 OAK AVE,11355,725000,42,417000,,26,1/4/2013,Market,FLUSHING,1,0
SFR,14214 OAK AVE,11355,1050000,43,600000,,53,12/2/2022,Market,FLUSHING,0,0
SFR,4906 BURLING ST,11355,880000,35,572000,,59,9/4/2020,Market,FLUSHING,1,0
SFR,14343 POPLAR AVE,11355,1380000,,650000,,40,9/16/2020,NonMarket-Family,FLUSHING,1,0
SFR,14331 POPLAR AVE,11355,1154500,37,725000,,51,1/22/2018,Market,FLUSHING,1,0
SFR,14339 POPLAR AVE,11355,938000,100,,,0,8/13/2021,Market,FLUSHING,1,0
SFR,14028 POPLAR AVE,11355,685000,42,400000,,33,9/5/2014,Market,FLUSHING,1,0
SFR,14009 QUINCE AVE,11355,850000,54,393000,,34,11/4/2015,Market,FLUSHING,1,0
SFR,14031 ROSE AVE,11355,480000,100,,,0,9/11/2012,Market,FLUSHING,1,0
SFR,14035 ROSE AVE,11355,810000,100,486000,,47,9/11/2018,Market,FLUSHING,1,0
SFR,5120 BOWNE ST,11355,1350000,20,1080000,,79,4/20/2022,Market,FLUSHING,0,0
SFR,52-05 QUINCE AVE,11355,1190000,100,910000,,62,1/24/2017,Market,FLUSHING,0,0
SFR,14214 QUINCE AVE,11355,1286000,41,762000,,58,12/27/2021,Market,FLUSHING,1,0
SFR,5206 BOWNE ST,11355,920000,20,736000,,44,11/27/2015,Market,FLUSHING,0,0
SFR,14336 POPLAR AVE,11355,1100000,50,550000,,49,9/8/2023,Market,FLUSHING,1,0
SFR,14353 QUINCE AVE,11355,1398000,35,908700,,73,2/8/2022,Market,FLUSHING,1,0
SFR,14327 QUINCE AVE,11355,620000,100,,,0,3/1/2013,Market,FLUSHING,1,0
SFR,14315 ROSE AVE,11355,875000,29,625000,215015,54,2/28/2013,Market,FLUSHING,1,0
SFR,15409 SANFORD AVE,11355,900000,100,,,0,12/28/2020,Market,FLUSHING,1,0
SFR,15422 BARCLAY AVE,11355,640000,100,,,0,9/17/2018,Market,FLUSHING,1,0
SFR,4129 156TH ST,11355,955000,100,,,0,10/16/2018,Market,FLUSHING,1,0
CND,15702 STATION RD D,11355,530000,40,318000,,56,1/3/2019,Market,FLUSHING,0,0
CND,15702 STATION RD F,11355,535000,35,347750,,62,12/29/2021,Market,FLUSHING,0,0
CND,15702 STATION RD G,11355,530000,25,397500,,73,6/23/2021,Market,FLUSHING,1,0
CND,4211 PARSONS BLVD 1B,11355,530000,40,318000,,25,9/27/2021,Market,FLUSHING,1,0
CND,4211 PARSONS BLVD 2E,11355,670000,27,488000,,31,4/27/2017,Market,FLUSHING,0,0
CND,4211 PARSONS BLVD 3E,11355,385000,45,,,0,4/11/2013,Market,FLUSHING,1,0
CND,4205 PARSONS BLVD 6B,11355,745000,100,,,0,1/4/2021,Market,FLUSHING,1,0
CND,4205 PARSONS BLVD 7A,11355,769797,100,,,0,4/26/2016,Market,FLUSHING,1,0
CND,4226 147TH ST 2B,11355,528000,40,316800,,58,11/3/2022,Market,FLUSHING,0,0
CND,4226 147TH ST 4B,11355,400000,100,,,0,9/20/2017,Market,FLUSHING,0,0
CND,4226 147TH ST 1B,11355,778888,74,200000,,26,5/12/2023,Market,FLUSHING,0,0
CND,4226 147TH ST 3B,11355,548000,32,375000,,63,10/17/2018,Market,FLUSHING,0,0
