Address,Count,Zipcode,Type,Owner Occ?,Purchase Amt,Amount Mortgaged,% Borrowed,Mtg Tx Pd,Mansion Tax Pd,New Sales Tax Amount,Population,Median Age,Household Income,Per Capita Income,Median Gross Rent,Poverty Count,Poverty Rate
250 WEST ST 11B,1,10013,CND,0.0,7500000.0,0.0,0.0,0.0,75000.0,67500.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
88 LAIGHT ST 6,1,10013,CND,0.0,3925000.0,2551250.0,65.0,49749.375,39250.0,35325.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
92 LAIGHT ST 9A,1,10013,CND,0.0,7350000.0,0.0,0.0,0.0,73500.0,66150.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
416 WASHINGTON ST 3G,1,10013,CND,0.0,4326200.0,3244650.0,75.0,63270.675,43262.0,38935.8,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
416 WASHINGTON ST 3E,1,10013,CND,0.0,5225000.0,0.0,0.0,0.0,52250.0,47025.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
416 WASHINGTON ST 4E,1,10013,CND,0.0,3675000.0,750000.0,20.40816326530612,14625.0,36750.0,33075.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
415 WASHINGTON ST 7A,1,10013,CND,0.0,3950000.0,2765000.0,70.0,53917.5,39500.0,35550.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
39 VESTRY ST 3B,1,10013,CND,0.0,2451000.0,0.0,0.0,0.0,24510.0,22059.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
39 VESTRY ST 1B,1,10013,CND,0.0,6600000.0,0.0,0.0,0.0,66000.0,59399.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
39 VESTRY ST PHB,1,10013,CND,0.0,6800000.0,0.0,0.0,0.0,68000.0,61199.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
48 LAIGHT ST 5N,1,10013,CND,0.0,2550000.0,0.0,0.0,0.0,25500.0,22950.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
48 LAIGHT ST 5S,1,10013,CND,0.0,3050000.0,1650000.0,54.09836065573771,32175.0,30500.0,27450.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
181 HUDSON ST 7D,1,10013,CND,0.0,3325000.0,1995000.0,60.0,38902.5,33250.0,29925.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
181 HUDSON ST 1C,1,10013,CND,0.0,3950000.0,1050000.0,26.58227848101265,20475.0,39500.0,35550.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
195 HUDSON ST 2B,1,10013,CND,0.0,3425000.0,0.0,0.0,0.0,34250.0,30825.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
195 HUDSON ST 1A,1,10013,CND,0.0,3850000.0,0.0,0.0,0.0,38500.0,34650.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
195 HUDSON ST 5B,1,10013,CND,0.0,6100000.0,0.0,0.0,0.0,61000.0,54899.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
443 GREENWICH ST 4F,1,10013,CND,0.0,11000000.0,0.0,0.0,0.0,110000.0,99000.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
443 GREENWICH ST 5H,1,10013,CND,0.0,14995000.0,0.0,0.0,0.0,149950.0,134955.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
443 GREENWICH ST PHB,1,10013,CND,0.0,36000000.0,0.0,0.0,0.0,360000.0,324000.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
70 VESTRY ST 5F,1,10013,CND,0.0,7900000.0,0.0,0.0,0.0,79000.0,71100.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
131 WATTS ST R-4,1,10013,CND,0.0,4050000.0,3000000.0,74.07407407407408,58500.0,40500.0,36450.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
16 DESBROSSES ST 3N,1,10013,CND,0.0,3400000.0,2720000.0,80.0,53040.0,34000.0,30600.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
311 W BROADWAY 3E,1,10013,CND,0.0,4000000.0,2000000.0,50.0,39000.0,40000.0,36000.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
311 W BROADWAY 3F,1,10013,CND,0.0,2695000.0,0.0,0.0,0.0,26950.0,24255.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
311 W BROADWAY 7H,1,10013,CND,0.0,3050000.0,0.0,0.0,0.0,30500.0,27450.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
20 GREENE ST 2B,1,10013,CND,0.0,7550000.0,0.0,0.0,0.0,75500.0,67950.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
22 MERCER ST 3C,1,10013,CND,0.0,2850000.0,500000.0,17.543859649122805,9750.0,28500.0,25650.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
22 MERCER ST 2D,1,10013,CND,0.0,4250000.0,0.0,0.0,0.0,42500.0,38250.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
22 MERCER ST PHA,1,10013,CND,0.0,7500000.0,3100000.0,41.333333333333336,60450.0,75000.0,67500.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
307 CANAL ST 5S,1,10013,CND,0.0,1700000.0,1000000.0,58.82352941176471,19500.0,17000.0,15299.999999999998,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
129 GRAND ST R2,1,10013,CND,0.0,6375000.0,0.0,0.0,0.0,63750.0,57374.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
129 GRAND ST R4,1,10013,CND,0.0,7015000.0,0.0,0.0,0.0,70150.0,63134.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
80 ELIZABETH ST 6H,1,10013,CND,0.0,1055000.0,0.0,0.0,0.0,10550.0,9495.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
80 ELIZABETH ST 6K,1,10013,CND,0.0,925000.0,400000.0,43.24324324324324,7199.999999999999,0.0,12950.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
1 CENTRE MARKET PL,1,10013,SFR,0.0,4607000.0,0.0,0.0,0.0,46070.0,41463.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
381 BROOME ST 4,1,10013,CND,0.0,1950100.0,350000.0,17.94779754884365,6299.999999999999,19501.0,17550.899999999998,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
30 CROSBY ST 4B,1,10013,CND,0.0,7990000.0,0.0,0.0,0.0,79900.0,71910.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
30 CROSBY ST 4A,1,10013,CND,0.0,7075000.0,3850000.0,54.416961130742045,75075.0,70750.0,63674.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
475 BROADWAY 5E,1,10013,CND,0.0,3785000.0,0.0,0.0,0.0,37850.0,34065.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
40 MERCER ST 26,1,10013,CND,0.0,7050000.0,4400000.0,62.4113475177305,85800.0,70500.0,63449.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
40 MERCER ST 27,1,10013,CND,0.0,4150000.0,0.0,0.0,0.0,41500.0,37350.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
44 MERCER ST PH,1,10013,CND,0.0,6200000.0,0.0,0.0,0.0,62000.0,55799.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
37 GREENE ST 3,1,10013,CND,0.0,6000100.0,0.0,0.0,0.0,60001.0,54000.9,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
354 BROOME ST 6H,1,10013,CND,0.0,2092500.0,0.0,0.0,0.0,20925.0,18832.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
180 AVENUE OF THE AMERICAS 4D,1,10013,CND,0.0,2946750.0,0.0,0.0,0.0,29467.5,26520.75,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
180 AVENUE OF THE AMERICAS 10B,1,10013,CND,0.0,570000.0,0.0,0.0,0.0,0.0,7980.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
9 VANDAM ST,1,10013,SFR,0.0,4200000.0,243610.0,5.800238095238095,4384.98,42000.0,37800.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
491 GREENWICH ST 5B,1,10013,CND,0.0,2050000.0,0.0,0.0,0.0,20500.0,18450.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
505 GREENWICH ST 1D,1,10013,CND,0.0,1910000.0,1528000.0,80.0,29796.0,19100.0,17190.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
505 GREENWICH ST 14A,1,10013,CND,0.0,2925000.0,0.0,0.0,0.0,29250.0,26325.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
505 GREENWICH ST 11C,1,10013,CND,0.0,1900000.0,0.0,0.0,0.0,19000.0,17100.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
505 GREENWICH ST 10E,1,10013,CND,0.0,2450000.0,1960000.0,80.0,38220.0,24500.0,22050.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
505 GREENWICH ST 5G,1,10013,CND,0.0,1230000.0,0.0,0.0,0.0,12300.0,11070.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
255 HUDSON ST 5B,1,10013,CND,0.0,1800000.0,900000.0,50.0,17550.0,18000.0,16199.999999999998,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
255 HUDSON ST 6C,1,10013,CND,0.0,1495000.0,0.0,0.0,0.0,14950.0,13454.999999999998,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
255 HUDSON ST 7A,1,10013,CND,0.0,2367500.0,0.0,0.0,0.0,23675.0,21307.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
255 HUDSON ST 8D,1,10013,CND,0.0,1490000.0,0.0,0.0,0.0,14900.0,13409.999999999998,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
255 HUDSON ST 9A,1,10013,CND,0.0,2995000.0,1500000.0,50.08347245409015,29250.0,29950.0,26955.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
475 GREENWICH ST 4C,1,10013,CND,0.0,1525000.0,1000000.0,65.57377049180327,19500.0,15250.0,13724.999999999998,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST 403,1,10013,CND,0.0,2085000.0,0.0,0.0,0.0,20850.0,18765.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST 602,1,10013,CND,0.0,2650504.0,0.0,0.0,0.0,26505.04,23854.536,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST 401,1,10013,CND,0.0,2835000.0,0.0,0.0,0.0,28350.0,25515.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
15 RENWICK ST 804,1,10013,CND,0.0,3668854.0,0.0,0.0,0.0,36688.54,33019.685999999994,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
459 WASHINGTON ST 2S,1,10013,CND,0.0,3500000.0,2800000.0,80.0,54600.0,35000.0,31500.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
459 WASHINGTON ST 6N,1,10013,CND,0.0,3700000.0,2590000.0,70.0,50505.0,37000.0,33300.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
482 GREENWICH ST 5,1,10013,CND,0.0,5450000.0,2615464.0,47.99016513761468,51001.548,54500.0,49049.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
330 SPRING ST 8A,1,10013,CND,0.0,3100000.0,0.0,0.0,0.0,31000.0,27900.0,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
481 WASHINGTON ST 3S,1,10013,CND,0.0,5500000.0,3000000.0,54.54545454545454,58500.0,55000.0,49499.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
481 WASHINGTON ST PHC,1,10013,CND,0.0,11962500.0,1900000.0,15.882967607105538,37050.0,119625.0,107662.5,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
290 WEST ST 3A,1,10013,CND,0.0,7000000.0,5000000.0,71.42857142857143,97500.0,70000.0,62999.99999999999,29453.0,40.2,150675.0,157378.0,2113.0,2762.0,9.377652531151323
3538 JUNCTION BLVD 5B,1,11368,CND,0.0,358000.0,214800.0,60.0,3866.4,0.0,5012.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3538 JUNCTION BLVD 5G,1,11368,CND,0.0,428000.0,0.0,0.0,0.0,0.0,5992.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4110 97TH PL 4A,1,11368,CND,0.0,250000.0,0.0,0.0,0.0,0.0,3500.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9905 43RD AVE 2A,1,11368,CND,0.0,250000.0,0.0,0.0,0.0,0.0,3500.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9905 43RD AVE 1A,1,11368,CND,0.0,260100.0,0.0,0.0,0.0,0.0,3641.4,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9905 43RD AVE 4B,1,11368,CND,0.0,300000.0,180000.0,60.0,3239.9999999999995,0.0,4200.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9905 43RD AVE 3B,1,11368,CND,0.0,345000.0,0.0,0.0,0.0,0.0,4830.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9755 CORONA AVE,1,11368,SFR,0.0,600000.0,558000.0,93.0,10881.0,0.0,8400.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
4530 NATIONAL ST,1,11368,SFR,0.0,720000.0,576000.0,80.0,11232.0,0.0,10080.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10607 NORTHERN BLVD 5B,1,11368,CND,0.0,530000.0,0.0,0.0,0.0,0.0,7420.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
9617 34TH AVE,1,11368,SFR,0.0,826000.0,0.0,0.0,0.0,0.0,11564.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3317 100TH ST,1,11368,SFR,0.0,940000.0,208137.0,22.14223404255319,3746.466,0.0,13160.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3314 102ND ST,1,11368,SFR,0.0,640000.0,300000.0,46.875,5400.0,0.0,8960.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3328 104TH ST,1,11368,SFR,0.0,644300.0,0.0,0.0,0.0,0.0,9020.2,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 2A,1,11368,CND,0.0,385000.0,0.0,0.0,0.0,0.0,5390.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 2G,1,11368,CND,0.0,580247.0,485000.0,83.58509393413495,8730.0,0.0,8123.458,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11202 NORTHERN BLVD 3G,1,11368,CND,0.0,602517.0,0.0,0.0,0.0,0.0,8435.238,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3544 97TH ST,1,11368,SFR,0.0,742000.0,371000.0,50.0,6677.999999999999,0.0,10388.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10005 37TH AVE 2A,1,11368,CND,0.0,438000.0,219000.0,50.0,3942.0,0.0,6132.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3510 109TH ST,1,11368,SFR,0.0,350000.0,0.0,0.0,0.0,0.0,4900.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10816 36TH AVE,1,11368,SFR,0.0,495000.0,371125.0,74.97474747474747,6680.249999999999,0.0,6930.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10003 39TH AVE 3A,1,11368,CND,0.0,427000.0,279000.0,65.33957845433255,5022.0,0.0,5978.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10009 39TH AVE 1F,1,11368,CND,0.0,512000.0,300000.0,58.59375,5400.0,0.0,7168.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10009 39TH AVE 2F,1,11368,CND,0.0,320000.0,0.0,0.0,0.0,0.0,4480.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10009 39TH AVE 4F,1,11368,CND,0.0,368000.0,200000.0,54.34782608695652,3599.9999999999995,0.0,5152.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10023 39TH AVE 4A,1,11368,CND,0.0,285000.0,0.0,0.0,0.0,0.0,3990.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10506 37TH AVE,1,11368,SFR,0.0,720000.0,0.0,0.0,0.0,0.0,10080.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3735 104TH ST 4A,1,11368,CND,0.0,537999.0,430400.0,80.00014869916116,7747.2,0.0,7531.986,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10716 37TH AVE 3A,1,11368,CND,0.0,430000.0,290000.0,67.44186046511628,5220.0,0.0,6020.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10716 37TH AVE 4B,1,11368,CND,0.0,499500.0,299700.0,60.0,5394.599999999999,0.0,6993.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10448 37TH DR 2A,1,11368,CND,0.0,490000.0,0.0,0.0,0.0,0.0,6860.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10448 37TH DR 1A,1,11368,CND,0.0,458000.0,297700.0,65.0,5358.599999999999,0.0,6412.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10448 37TH DR 2B,1,11368,CND,0.0,526000.0,246000.0,46.7680608365019,4428.0,0.0,7364.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10463 38TH AVE 4B,1,11368,CND,0.0,458000.0,338750.0,73.96288209606988,6097.499999999999,0.0,6412.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10463 38TH AVE 3A,1,11368,CND,0.0,400000.0,200000.0,50.0,3599.9999999999995,0.0,5600.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10453 39TH AVE,1,11368,SFR,0.0,900789.0,400000.0,44.40551560909381,7199.999999999999,0.0,12611.046,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3813 104TH ST,1,11368,SFR,0.0,760000.0,380000.0,50.0,6839.999999999999,0.0,10640.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10419 39TH AVE 194A,1,11368,CND,0.0,420000.0,0.0,0.0,0.0,0.0,5880.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10421 39TH AVE 214D,1,11368,CND,0.0,465000.0,250000.0,53.76344086021505,4500.0,0.0,6510.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3822 108TH ST 2A,1,11368,CND,0.0,2781675.0,45268.0,1.627364807175533,814.824,27816.75,25035.075,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3822 108TH ST 3A,1,11368,CND,0.0,2781675.0,45268.0,1.627364807175533,814.824,27816.75,25035.075,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3822 108TH ST 2B,1,11368,CND,0.0,2781675.0,45268.0,1.627364807175533,814.824,27816.75,25035.075,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10433 39TH AVE 1B,1,11368,CND,0.0,309000.0,0.0,0.0,0.0,0.0,4326.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10468 39TH AVE,1,11368,SFR,0.0,460000.0,411000.0,89.34782608695652,7397.999999999999,0.0,6440.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10837 37TH DR,1,11368,SFR,0.0,680000.0,340000.0,50.0,6119.999999999999,0.0,9520.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
10860 37TH DR,1,11368,SFR,0.0,350000.0,0.0,0.0,0.0,0.0,4900.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 2F,1,11368,CND,0.0,290000.0,0.0,0.0,0.0,0.0,4060.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 2B,1,11368,CND,0.0,330000.0,0.0,0.0,0.0,0.0,4620.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 2D,1,11368,CND,0.0,510000.0,0.0,0.0,0.0,0.0,7140.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 5J,1,11368,CND,0.0,415000.0,140000.0,33.734939759036145,2520.0,0.0,5810.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 6M,1,11368,CND,0.0,420000.0,0.0,0.0,0.0,0.0,5880.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3811 108TH ST 6L,1,11368,CND,0.0,380000.0,0.0,0.0,0.0,0.0,5320.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11128 37TH AVE 3D,1,11368,CND,0.0,305000.0,0.0,0.0,0.0,0.0,4270.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3717 111TH ST 2B,1,11368,CND,0.0,595000.0,476000.0,80.0,8568.0,0.0,8330.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
3717 111TH ST 2C,1,11368,CND,0.0,460000.0,0.0,0.0,0.0,0.0,6440.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11227 39TH AVE,1,11368,SFR,0.0,800000.0,0.0,0.0,0.0,0.0,11200.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11219 39TH AVE 3A,1,11368,CND,0.0,443000.0,287000.0,64.78555304740406,5166.0,0.0,6202.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11226 38TH AVE 3C,1,11368,CND,0.0,490000.0,0.0,0.0,0.0,0.0,6860.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
11226 38TH AVE 3A,1,11368,CND,0.0,445500.0,311500.0,69.92143658810326,5607.0,0.0,6237.0,112750.0,34.6,69391.0,24232.0,1884.0,19198.0,17.027050997782705
